"Porahi";"2013-01-11 23:53:19";"161000"
"Porahi";"2013-01-11 23:53:37";"82000"
"Replay";"2013-01-11 23:56:01";"532000"
"Falaferia";"2013-01-12 00:01:36";"378000"
"Replay";"2013-01-12 00:06:01";"677500"
"CencoSux";"2013-01-12 00:08:29";"53500"
"Falaferia";"2013-01-12 00:31:01";"654000"
"CencoSux";"2013-01-12 00:47:21";"610500"
"Replay";"2013-01-12 00:50:37";"130000"
"Falaferia";"2013-01-12 00:50:38";"556500"
"Falaferia";"2013-01-12 00:51:35";"239000"
"Replay";"2013-01-12 00:52:12";"573500"
"Falaferia";"2013-01-12 01:05:50";"367000"
"Falaferia";"2013-01-12 01:09:04";"479500"
"Porahi";"2013-01-12 01:14:53";"303000"
"CencoSux";"2013-01-12 01:18:39";"590000"
"CencoSux";"2013-01-12 01:22:28";"11000"
"Porahi";"2013-01-12 01:22:46";"654500"
"CencoSux";"2013-01-12 01:36:00";"667500"
"CencoSux";"2013-01-12 01:36:55";"183500"
"CencoSux";"2013-01-12 01:39:24";"647000"
"Falaferia";"2013-01-12 01:40:14";"31000"
"Replay";"2013-01-12 01:53:08";"557000"
"Replay";"2013-01-12 02:02:45";"694500"
"CencoSux";"2013-01-12 02:13:29";"279500"
"Replay";"2013-01-12 02:24:29";"477000"
"Replay";"2013-01-12 02:32:18";"308000"
"Replay";"2013-01-12 02:38:48";"546000"
"Replay";"2013-01-12 02:43:42";"206500"
"Falaferia";"2013-01-12 02:44:25";"329500"
"Falaferia";"2013-01-12 02:50:02";"168000"
"Falaferia";"2013-01-12 03:00:19";"547500"
"Replay";"2013-01-12 03:01:46";"220000"
"Replay";"2013-01-12 03:08:38";"744500"
"CencoSux";"2013-01-12 03:10:27";"718000"
"Falaferia";"2013-01-12 03:52:56";"368000"
"Replay";"2013-01-12 03:53:49";"581000"
"Porahi";"2013-01-12 03:53:54";"605000"
"Replay";"2013-01-12 04:13:39";"292000"
"CencoSux";"2013-01-12 04:14:23";"331500"
"Falaferia";"2013-01-12 04:15:12";"479000"
"CencoSux";"2013-01-12 04:15:51";"567000"
"Replay";"2013-01-12 04:18:14";"58500"
"Porahi";"2013-01-12 04:31:34";"726000"
"Porahi";"2013-01-12 04:46:04";"387000"
"CencoSux";"2013-01-12 04:46:40";"277000"
"Falaferia";"2013-01-12 04:48:07";"482000"
"Replay";"2013-01-12 04:50:25";"496000"
"Replay";"2013-01-12 04:53:58";"186000"
"Falaferia";"2013-01-12 04:54:10";"112000"
"Replay";"2013-01-12 05:04:22";"96000"
"CencoSux";"2013-01-12 05:28:38";"129500"
"Falaferia";"2013-01-12 05:30:24";"531000"
"CencoSux";"2013-01-12 05:40:17";"625500"
"CencoSux";"2013-01-12 05:44:30";"164000"
"Falaferia";"2013-01-12 05:48:20";"487000"
"Porahi";"2013-01-12 05:50:39";"263000"
"CencoSux";"2013-01-12 05:56:56";"536500"
"Falaferia";"2013-01-12 07:01:58";"458000"
"Falaferia";"2013-01-12 07:05:41";"34500"
"Falaferia";"2013-01-12 07:09:50";"160000"
"Replay";"2013-01-12 07:19:13";"237500"
"Falaferia";"2013-01-12 07:20:01";"118000"
"Porahi";"2013-01-12 07:35:04";"681500"
"Falaferia";"2013-01-12 07:37:52";"535000"
"Falaferia";"2013-01-12 07:45:32";"122000"
"CencoSux";"2013-01-12 08:06:44";"487500"
"CencoSux";"2013-01-12 08:29:11";"44500"
"Falaferia";"2013-01-12 08:54:32";"312000"
"Falaferia";"2013-01-12 09:03:53";"497500"
"CencoSux";"2013-01-12 09:03:57";"606000"
"Replay";"2013-01-12 09:12:19";"368500"
"Falaferia";"2013-01-12 09:18:22";"296000"
"Porahi";"2013-01-12 09:19:32";"194500"
"Falaferia";"2013-01-12 09:20:01";"74000"
"Falaferia";"2013-01-12 09:29:30";"530500"
"Replay";"2013-01-12 09:47:15";"99000"
"Falaferia";"2013-01-12 09:50:41";"430500"
"Porahi";"2013-01-12 09:56:45";"101000"
"Replay";"2013-01-12 10:01:35";"473000"
"Falaferia";"2013-01-12 10:22:12";"172500"
"Falaferia";"2013-01-12 10:29:19";"176500"
"Porahi";"2013-01-12 10:36:33";"636000"
"Porahi";"2013-01-12 10:42:16";"749000"
"Falaferia";"2013-01-12 11:16:26";"97500"
"Falaferia";"2013-01-12 11:17:39";"548500"
"Replay";"2013-01-12 11:23:41";"149000"
"Porahi";"2013-01-12 11:28:13";"497000"
"Falaferia";"2013-01-12 11:36:21";"190000"
"Replay";"2013-01-12 11:36:57";"606500"
"Falaferia";"2013-01-12 11:41:26";"200000"
"Replay";"2013-01-12 11:41:32";"176500"
"Falaferia";"2013-01-12 11:42:54";"694500"
"Falaferia";"2013-01-12 11:46:15";"291000"
"Falaferia";"2013-01-12 11:50:29";"229000"
"Replay";"2013-01-12 11:50:32";"273500"
"Replay";"2013-01-12 12:16:42";"575000"
"Replay";"2013-01-12 12:26:38";"210500"
"CencoSux";"2013-01-12 12:27:41";"615000"
"Falaferia";"2013-01-12 12:35:29";"46500"
"Replay";"2013-01-12 12:44:02";"566000"
"Replay";"2013-01-12 12:50:00";"659000"
"Falaferia";"2013-01-12 12:53:36";"552000"
"CencoSux";"2013-01-12 13:01:58";"125000"
"Falaferia";"2013-01-12 13:03:21";"175500"
"Falaferia";"2013-01-12 13:05:19";"285000"
"Falaferia";"2013-01-12 13:06:04";"546000"
"Replay";"2013-01-12 13:09:04";"74000"
"CencoSux";"2013-01-12 13:16:42";"117000"
"CencoSux";"2013-01-12 13:20:41";"573000"
"Porahi";"2013-01-12 13:33:11";"588500"
"Replay";"2013-01-12 13:48:21";"198500"
"Falaferia";"2013-01-12 13:58:48";"319000"
"Replay";"2013-01-12 14:09:48";"41500"
"Falaferia";"2013-01-12 14:15:03";"82000"
"Porahi";"2013-01-12 14:21:25";"387500"
"Falaferia";"2013-01-12 14:33:19";"137500"
"Falaferia";"2013-01-12 14:35:36";"510500"
"Falaferia";"2013-01-12 14:55:03";"394500"
"CencoSux";"2013-01-12 14:58:55";"260500"
"CencoSux";"2013-01-12 15:03:16";"309000"
"Falaferia";"2013-01-12 15:10:00";"416500"
"Falaferia";"2013-01-12 15:21:42";"220500"
"CencoSux";"2013-01-12 15:39:55";"67000"
"Replay";"2013-01-12 15:41:08";"184000"
"Replay";"2013-01-12 15:47:58";"613500"
"CencoSux";"2013-01-12 16:02:22";"424500"
"Falaferia";"2013-01-12 16:04:50";"749000"
"Replay";"2013-01-12 16:11:40";"512500"
"Falaferia";"2013-01-12 16:19:20";"648000"
"Porahi";"2013-01-12 16:28:55";"572000"
"Falaferia";"2013-01-12 16:40:10";"274000"
"Falaferia";"2013-01-12 16:53:22";"718500"
"Falaferia";"2013-01-12 16:59:30";"252000"
"Replay";"2013-01-12 17:01:46";"222500"
"Falaferia";"2013-01-12 17:15:33";"312000"
"Falaferia";"2013-01-12 17:17:31";"169000"
"Porahi";"2013-01-12 17:22:55";"567000"
"CencoSux";"2013-01-12 17:39:43";"32000"
"Porahi";"2013-01-12 17:42:40";"550500"
"CencoSux";"2013-01-12 17:43:10";"511000"
"Falaferia";"2013-01-12 18:18:15";"675000"
"Replay";"2013-01-12 18:37:13";"480500"
"CencoSux";"2013-01-12 18:40:07";"131500"
"Replay";"2013-01-12 19:05:47";"359500"
"CencoSux";"2013-01-12 19:07:34";"36000"
"Falaferia";"2013-01-12 19:14:25";"687500"
"Falaferia";"2013-01-12 19:25:31";"200000"
"Falaferia";"2013-01-12 19:30:19";"304500"
"Replay";"2013-01-12 19:38:57";"463500"
"CencoSux";"2013-01-12 19:39:53";"377500"
"Replay";"2013-01-12 19:42:31";"718000"
"Porahi";"2013-01-12 19:42:42";"329000"
"CencoSux";"2013-01-12 19:47:22";"192000"
"Porahi";"2013-01-12 20:06:48";"600500"
"Porahi";"2013-01-12 20:07:20";"116000"
"Replay";"2013-01-12 20:10:39";"81500"
"Replay";"2013-01-12 20:13:07";"310500"
"Replay";"2013-01-12 20:14:00";"352000"
"Porahi";"2013-01-12 20:18:34";"456000"
"CencoSux";"2013-01-12 20:19:40";"103500"
"Falaferia";"2013-01-12 20:21:24";"424000"
"CencoSux";"2013-01-12 20:32:32";"706000"
"Replay";"2013-01-12 20:39:24";"114500"
"Porahi";"2013-01-12 20:44:44";"261500"
"Replay";"2013-01-12 20:53:11";"445500"
"Replay";"2013-01-12 20:53:30";"638500"
"Falaferia";"2013-01-12 21:01:24";"714000"
"Replay";"2013-01-12 21:09:42";"389000"
"Replay";"2013-01-12 21:23:21";"670500"
"Porahi";"2013-01-12 21:31:45";"585000"
"CencoSux";"2013-01-12 21:32:01";"267500"
"Falaferia";"2013-01-12 21:37:30";"82000"
"Falaferia";"2013-01-12 21:46:18";"139500"
"Falaferia";"2013-01-12 21:47:11";"99000"
"CencoSux";"2013-01-12 21:47:47";"736000"
"Falaferia";"2013-01-12 21:51:37";"420000"
"Falaferia";"2013-01-12 22:06:38";"290500"
"Porahi";"2013-01-12 22:09:36";"115500"
"Falaferia";"2013-01-12 22:17:59";"453500"
"Falaferia";"2013-01-12 22:20:22";"200500"
"Falaferia";"2013-01-12 22:29:52";"581500"
"Replay";"2013-01-12 22:39:14";"198000"
"CencoSux";"2013-01-12 22:40:35";"271500"
"CencoSux";"2013-01-12 22:42:57";"427500"
"CencoSux";"2013-01-12 22:45:33";"98000"
"Falaferia";"2013-01-12 23:01:42";"156000"
"CencoSux";"2013-01-12 23:06:49";"466000"
"CencoSux";"2013-01-12 23:10:24";"36000"
"Replay";"2013-01-12 23:24:38";"628000"
"Porahi";"2013-01-12 23:24:41";"582000"
"Falaferia";"2013-01-12 23:27:10";"708000"
"CencoSux";"2013-01-12 23:31:52";"523500"
"CencoSux";"2013-01-12 23:35:00";"234500"
"Porahi";"2013-01-12 23:38:00";"103500"
"Falaferia";"2013-01-12 23:48:58";"179000"
"Porahi";"2013-01-13 00:02:35";"192500"
"Replay";"2013-01-13 00:05:06";"413500"
"Falaferia";"2013-01-13 00:08:48";"108000"
"Porahi";"2013-01-13 00:12:04";"182500"
"Porahi";"2013-01-13 00:14:19";"102500"
"Porahi";"2013-01-13 00:17:13";"23000"
"Porahi";"2013-01-13 00:40:43";"742000"
"Falaferia";"2013-01-13 00:41:39";"682500"
"Porahi";"2013-01-13 00:48:12";"212000"
"Porahi";"2013-01-13 00:52:13";"124000"
"Porahi";"2013-01-13 00:57:04";"178000"
"Falaferia";"2013-01-13 01:06:38";"711500"
"Falaferia";"2013-01-13 01:14:04";"590000"
"Porahi";"2013-01-13 01:16:36";"496000"
"Porahi";"2013-01-13 01:20:38";"57500"
"Porahi";"2013-01-13 01:31:26";"620000"
"Porahi";"2013-01-13 01:32:09";"353500"
"Porahi";"2013-01-13 01:38:05";"660500"
"Falaferia";"2013-01-13 01:42:00";"745000"
"Porahi";"2013-01-13 01:42:19";"241500"
"Porahi";"2013-01-13 01:49:53";"73000"
"Replay";"2013-01-13 01:50:38";"38000"
"Porahi";"2013-01-13 02:21:06";"384000"
"Porahi";"2013-01-13 02:22:05";"262500"
"CencoSux";"2013-01-13 02:26:33";"441500"
"Falaferia";"2013-01-13 02:26:55";"202000"
"Porahi";"2013-01-13 02:31:22";"729500"
"Porahi";"2013-01-13 02:32:19";"647500"
"Porahi";"2013-01-13 02:41:14";"739000"
"Porahi";"2013-01-13 02:51:09";"59500"
"CencoSux";"2013-01-13 03:00:33";"428500"
"Falaferia";"2013-01-13 03:10:35";"523500"
"Porahi";"2013-01-13 03:17:10";"73500"
"Falaferia";"2013-01-13 03:19:51";"34500"
"CencoSux";"2013-01-13 03:21:26";"642000"
"Porahi";"2013-01-13 03:34:14";"487000"
"Porahi";"2013-01-13 03:39:06";"594500"
"Porahi";"2013-01-13 03:41:07";"272500"
"Porahi";"2013-01-13 03:52:23";"60500"
"Porahi";"2013-01-13 03:52:29";"253500"
"Porahi";"2013-01-13 04:03:21";"323000"
"Replay";"2013-01-13 04:08:11";"301000"
"Porahi";"2013-01-13 04:11:07";"733000"
"Porahi";"2013-01-13 04:13:28";"449000"
"CencoSux";"2013-01-13 04:58:11";"81500"
"Porahi";"2013-01-13 05:10:35";"215000"
"Falaferia";"2013-01-13 05:16:39";"52500"
"Porahi";"2013-01-13 05:20:51";"390000"
"Porahi";"2013-01-13 05:21:47";"502000"
"Falaferia";"2013-01-13 05:25:06";"212000"
"CencoSux";"2013-01-13 05:28:29";"504000"
"Falaferia";"2013-01-13 05:29:27";"258500"
"CencoSux";"2013-01-13 05:35:14";"298500"
"Porahi";"2013-01-13 05:59:15";"258500"
"Porahi";"2013-01-13 06:00:16";"347500"
"CencoSux";"2013-01-13 06:04:03";"623500"
"Falaferia";"2013-01-13 06:05:16";"92000"
"Porahi";"2013-01-13 06:13:48";"160000"
"Porahi";"2013-01-13 06:44:59";"617000"
"Falaferia";"2013-01-13 06:49:51";"745500"
"Porahi";"2013-01-13 07:00:08";"542500"
"Porahi";"2013-01-13 07:05:22";"623500"
"Falaferia";"2013-01-13 07:40:34";"491000"
"Falaferia";"2013-01-13 07:41:41";"659000"
"Porahi";"2013-01-13 07:41:52";"735500"
"Porahi";"2013-01-13 07:51:10";"355000"
"CencoSux";"2013-01-13 08:01:00";"243000"
"Falaferia";"2013-01-13 08:03:34";"32000"
"Falaferia";"2013-01-13 08:09:21";"322000"
"Porahi";"2013-01-13 08:21:22";"740500"
"Porahi";"2013-01-13 08:31:20";"681500"
"Porahi";"2013-01-13 08:33:17";"413500"
"Porahi";"2013-01-13 08:40:23";"640000"
"Falaferia";"2013-01-13 08:43:22";"115500"
"Porahi";"2013-01-13 08:46:39";"733000"
"Porahi";"2013-01-13 08:47:03";"355500"
"Porahi";"2013-01-13 08:51:44";"339000"
"Porahi";"2013-01-13 08:56:56";"437000"
"Porahi";"2013-01-13 09:07:00";"321500"
"Falaferia";"2013-01-13 09:10:22";"420000"
"Falaferia";"2013-01-13 09:19:23";"657000"
"Porahi";"2013-01-13 09:22:49";"450000"
"CencoSux";"2013-01-13 09:40:28";"496000"
"Falaferia";"2013-01-13 09:45:43";"10500"
"Porahi";"2013-01-13 09:56:40";"74000"
"Falaferia";"2013-01-13 10:02:07";"63500"
"Porahi";"2013-01-13 10:03:22";"118000"
"Porahi";"2013-01-13 10:09:05";"677000"
"Porahi";"2013-01-13 10:10:51";"739500"
"Falaferia";"2013-01-13 10:10:56";"556000"
"Porahi";"2013-01-13 10:11:22";"163500"
"Porahi";"2013-01-13 10:17:51";"600500"
"Falaferia";"2013-01-13 10:32:37";"443000"
"CencoSux";"2013-01-13 10:32:49";"640000"
"CencoSux";"2013-01-13 10:34:29";"633000"
"Falaferia";"2013-01-13 10:39:01";"651000"
"Porahi";"2013-01-13 10:45:35";"139500"
"Falaferia";"2013-01-13 11:20:33";"253500"
"Porahi";"2013-01-13 11:35:19";"28500"
"Porahi";"2013-01-13 11:35:24";"180000"
"Porahi";"2013-01-13 11:36:34";"340000"
"Falaferia";"2013-01-13 11:37:05";"468000"
"Porahi";"2013-01-13 11:42:54";"89500"
"Porahi";"2013-01-13 11:43:01";"680000"
"Falaferia";"2013-01-13 11:54:20";"325500"
"Falaferia";"2013-01-13 12:05:26";"588500"
"Falaferia";"2013-01-13 12:06:01";"348000"
"Falaferia";"2013-01-13 12:17:06";"239000"
"Falaferia";"2013-01-13 12:23:16";"266500"
"Porahi";"2013-01-13 12:32:27";"522500"
"CencoSux";"2013-01-13 12:47:20";"280500"
"Porahi";"2013-01-13 12:53:16";"593000"
"Porahi";"2013-01-13 12:57:29";"506000"
"Porahi";"2013-01-13 13:00:46";"421500"
"Porahi";"2013-01-13 13:22:10";"285000"
"Falaferia";"2013-01-13 13:26:13";"160500"
"Porahi";"2013-01-13 13:26:21";"250500"
"Falaferia";"2013-01-13 13:28:13";"719500"
"CencoSux";"2013-01-13 13:33:27";"539500"
"CencoSux";"2013-01-13 13:35:42";"670500"
"Porahi";"2013-01-13 13:57:05";"725000"
"Falaferia";"2013-01-13 14:15:25";"373500"
"Falaferia";"2013-01-13 14:45:27";"598500"
"Porahi";"2013-01-13 14:45:36";"232500"
"Porahi";"2013-01-13 14:56:06";"670500"
"Porahi";"2013-01-13 14:58:11";"649500"
"Porahi";"2013-01-13 14:58:48";"314000"
"CencoSux";"2013-01-13 15:00:06";"67500"
"Porahi";"2013-01-13 15:17:52";"605000"
"CencoSux";"2013-01-13 15:27:44";"711000"
"Porahi";"2013-01-13 15:29:49";"180000"
"Porahi";"2013-01-13 15:36:14";"702500"
"Porahi";"2013-01-13 15:37:36";"26500"
"Replay";"2013-01-13 15:43:23";"92000"
"Porahi";"2013-01-13 15:50:17";"285500"
"Porahi";"2013-01-13 15:53:45";"559500"
"Falaferia";"2013-01-13 15:57:26";"322000"
"Porahi";"2013-01-13 16:12:32";"433000"
"CencoSux";"2013-01-13 16:13:58";"470000"
"Porahi";"2013-01-13 16:22:23";"637500"
"Porahi";"2013-01-13 16:41:39";"368000"
"Porahi";"2013-01-13 16:41:55";"613500"
"Porahi";"2013-01-13 16:43:10";"329500"
"Porahi";"2013-01-13 16:56:08";"407000"
"Porahi";"2013-01-13 16:58:08";"521500"
"Porahi";"2013-01-13 16:59:31";"576500"
"Falaferia";"2013-01-13 17:01:38";"604500"
"Porahi";"2013-01-13 17:05:05";"110000"
"Porahi";"2013-01-13 17:14:02";"483500"
"CencoSux";"2013-01-13 17:15:54";"131500"
"Porahi";"2013-01-13 17:23:11";"442500"
"Porahi";"2013-01-13 17:25:44";"730000"
"Porahi";"2013-01-13 17:27:40";"574000"
"Falaferia";"2013-01-13 17:41:16";"453500"
"Falaferia";"2013-01-13 18:03:20";"357000"
"Porahi";"2013-01-13 18:12:02";"628000"
"Porahi";"2013-01-13 18:27:37";"29500"
"Porahi";"2013-01-13 18:27:40";"624500"
"Replay";"2013-01-13 18:28:36";"237000"
"Porahi";"2013-01-13 18:30:30";"200500"
"Porahi";"2013-01-13 18:33:01";"147000"
"Porahi";"2013-01-13 18:36:03";"161000"
"CencoSux";"2013-01-13 18:41:13";"334500"
"Falaferia";"2013-01-13 18:41:53";"711500"
"Porahi";"2013-01-13 18:55:53";"365000"
"CencoSux";"2013-01-13 19:11:13";"600500"
"Replay";"2013-01-13 19:21:17";"476500"
"CencoSux";"2013-01-13 19:25:10";"619000"
"CencoSux";"2013-01-13 19:26:03";"510500"
"Porahi";"2013-01-13 19:44:48";"244000"
"Falaferia";"2013-01-13 19:49:28";"219500"
"CencoSux";"2013-01-13 19:50:32";"153500"
"CencoSux";"2013-01-13 19:51:22";"700500"
"CencoSux";"2013-01-13 20:14:02";"462500"
"Replay";"2013-01-13 20:16:32";"596000"
"Porahi";"2013-01-13 20:33:33";"324000"
"Falaferia";"2013-01-13 20:48:17";"193000"
"Porahi";"2013-01-13 20:49:09";"214500"
"CencoSux";"2013-01-13 20:58:18";"612000"
"Porahi";"2013-01-13 20:59:46";"618500"
"Porahi";"2013-01-13 21:29:54";"631500"
"Porahi";"2013-01-13 21:30:32";"411500"
"Replay";"2013-01-13 21:37:39";"321500"
"Porahi";"2013-01-13 21:38:28";"686500"
"Porahi";"2013-01-13 21:42:51";"139000"
"Porahi";"2013-01-13 21:44:38";"15000"
"Falaferia";"2013-01-13 21:46:01";"748500"
"Porahi";"2013-01-13 21:46:18";"348000"
"CencoSux";"2013-01-13 21:47:04";"385500"
"Falaferia";"2013-01-13 21:50:16";"121500"
"CencoSux";"2013-01-13 21:54:42";"533500"
"Porahi";"2013-01-13 22:00:26";"539500"
"Porahi";"2013-01-13 22:14:57";"22500"
"Porahi";"2013-01-13 22:37:23";"376500"
"Replay";"2013-01-13 22:44:56";"606500"
"Porahi";"2013-01-13 23:06:51";"661500"
"Porahi";"2013-01-13 23:09:42";"658500"
"Porahi";"2013-01-13 23:12:05";"321500"
"Falaferia";"2013-01-13 23:13:19";"571000"
"Porahi";"2013-01-13 23:15:04";"317500"
"Porahi";"2013-01-13 23:23:34";"7000"
"Porahi";"2013-01-13 23:29:03";"41500"
"CencoSux";"2013-01-13 23:49:03";"533500"
"Porahi";"2013-01-13 23:49:39";"515000"
"Porahi";"2013-01-13 23:56:12";"509500"
"Porahi";"2013-01-14 01:09:36";"587500"
"Falaferia";"2013-01-14 01:15:28";"235500"
"Replay";"2013-01-14 01:26:13";"456000"
"CencoSux";"2013-01-14 01:28:20";"317000"
"Porahi";"2013-01-14 01:37:41";"643000"
"Replay";"2013-01-14 02:36:01";"372000"
"Replay";"2013-01-14 02:56:07";"417500"
"Replay";"2013-01-14 03:17:26";"704000"
"Porahi";"2013-01-14 03:18:49";"78500"
"CencoSux";"2013-01-14 03:30:21";"530000"
"Replay";"2013-01-14 04:19:49";"710500"
"Replay";"2013-01-14 04:49:15";"342000"
"Falaferia";"2013-01-14 05:23:49";"525500"
"Falaferia";"2013-01-14 05:25:25";"481000"
"Porahi";"2013-01-14 05:41:01";"180500"
"CencoSux";"2013-01-14 05:41:50";"271500"
"Replay";"2013-01-14 05:56:54";"492500"
"Falaferia";"2013-01-14 06:07:22";"553000"
"Falaferia";"2013-01-14 06:15:05";"567500"
"Replay";"2013-01-14 06:22:53";"388500"
"Replay";"2013-01-14 06:24:32";"290000"
"Porahi";"2013-01-14 06:36:04";"67500"
"Replay";"2013-01-14 06:40:42";"364500"
"Porahi";"2013-01-14 07:05:46";"175500"
"Porahi";"2013-01-14 07:33:16";"748000"
"Replay";"2013-01-14 07:43:08";"331500"
"Replay";"2013-01-14 07:43:59";"451000"
"Replay";"2013-01-14 07:45:47";"436500"
"Falaferia";"2013-01-14 07:47:10";"465000"
"Porahi";"2013-01-14 07:51:03";"540500"
"Porahi";"2013-01-14 07:52:01";"488500"
"Replay";"2013-01-14 07:54:15";"114000"
"Replay";"2013-01-14 08:35:50";"99500"
"Porahi";"2013-01-14 09:14:51";"440500"
"Falaferia";"2013-01-14 09:36:35";"279500"
"CencoSux";"2013-01-14 09:52:57";"732500"
"Replay";"2013-01-14 09:59:47";"93500"
"Falaferia";"2013-01-14 10:32:14";"73500"
"Porahi";"2013-01-14 10:39:15";"696500"
"Porahi";"2013-01-14 10:43:56";"430500"
"Falaferia";"2013-01-14 10:48:39";"485500"
"CencoSux";"2013-01-14 10:55:23";"718000"
"CencoSux";"2013-01-14 11:44:24";"182000"
"Replay";"2013-01-14 11:44:31";"444500"
"Falaferia";"2013-01-14 12:02:45";"619000"
"CencoSux";"2013-01-14 12:07:18";"292000"
"Falaferia";"2013-01-14 12:10:16";"458500"
"Replay";"2013-01-14 12:41:15";"85500"
"Falaferia";"2013-01-14 12:48:06";"205500"
"Replay";"2013-01-14 13:46:05";"198000"
"Replay";"2013-01-14 14:03:14";"608500"
"Replay";"2013-01-14 15:01:45";"454500"
"CencoSux";"2013-01-14 15:13:26";"37000"
"Falaferia";"2013-01-14 15:17:22";"722500"
"CencoSux";"2013-01-14 15:40:44";"716000"
"Replay";"2013-01-14 15:54:21";"132500"
"CencoSux";"2013-01-14 16:29:01";"732000"
"Falaferia";"2013-01-14 17:52:21";"299500"
"Falaferia";"2013-01-14 18:09:19";"194500"
"CencoSux";"2013-01-14 18:33:05";"355500"
"Replay";"2013-01-14 18:45:49";"155000"
"Falaferia";"2013-01-14 19:01:18";"142500"
"Falaferia";"2013-01-14 19:11:26";"172000"
"Falaferia";"2013-01-14 19:17:02";"370000"
"Falaferia";"2013-01-14 19:21:11";"58000"
"Falaferia";"2013-01-14 19:49:34";"175500"
"Falaferia";"2013-01-14 19:54:06";"738500"
"Replay";"2013-01-14 20:48:37";"191000"
"Replay";"2013-01-14 21:06:09";"283500"
"Falaferia";"2013-01-14 21:13:01";"535000"
"Replay";"2013-01-14 21:34:25";"702500"
"Replay";"2013-01-14 21:52:00";"143000"
"Falaferia";"2013-01-14 22:17:16";"174000"
"CencoSux";"2013-01-14 22:17:50";"649000"
"CencoSux";"2013-01-14 22:53:52";"175500"
"Falaferia";"2013-01-14 23:11:21";"634500"
"CencoSux";"2013-01-14 23:46:07";"256000"
"Replay";"2013-01-14 23:46:47";"470000"
"CencoSux";"2013-01-15 00:14:26";"372500"
"CencoSux";"2013-01-15 00:16:00";"70000"
"Replay";"2013-01-15 00:25:40";"509000"
"Falaferia";"2013-01-15 00:33:05";"428500"
"CencoSux";"2013-01-15 00:43:58";"8000"
"CencoSux";"2013-01-15 00:50:24";"527500"
"Replay";"2013-01-15 01:05:26";"641500"
"Falaferia";"2013-01-15 01:05:55";"604500"
"Falaferia";"2013-01-15 01:10:08";"729000"
"CencoSux";"2013-01-15 02:02:22";"331000"
"Falaferia";"2013-01-15 02:03:35";"230000"
"Replay";"2013-01-15 02:14:02";"567500"
"Porahi";"2013-01-15 02:17:46";"286000"
"Falaferia";"2013-01-15 02:18:00";"374500"
"Falaferia";"2013-01-15 02:19:08";"719500"
"Falaferia";"2013-01-15 02:21:41";"195000"
"Replay";"2013-01-15 02:25:43";"342000"
"Falaferia";"2013-01-15 02:32:30";"640000"
"Falaferia";"2013-01-15 02:34:55";"345500"
"CencoSux";"2013-01-15 02:40:05";"316500"
"Falaferia";"2013-01-15 02:40:28";"86000"
"Replay";"2013-01-15 02:40:54";"117500"
"Falaferia";"2013-01-15 02:42:41";"101500"
"Porahi";"2013-01-15 02:48:43";"511000"
"Falaferia";"2013-01-15 03:56:02";"380500"
"Replay";"2013-01-15 04:10:21";"325000"
"CencoSux";"2013-01-15 04:27:24";"280000"
"Falaferia";"2013-01-15 04:32:52";"653500"
"Porahi";"2013-01-15 04:39:17";"747000"
"Falaferia";"2013-01-15 04:40:20";"5500"
"Replay";"2013-01-15 04:41:44";"210000"
"Falaferia";"2013-01-15 04:58:57";"500500"
"Falaferia";"2013-01-15 05:17:15";"165500"
"CencoSux";"2013-01-15 05:26:50";"562500"
"Falaferia";"2013-01-15 05:31:50";"27000"
"CencoSux";"2013-01-15 05:32:28";"480000"
"Falaferia";"2013-01-15 05:38:23";"287000"
"CencoSux";"2013-01-15 05:58:55";"234500"
"Porahi";"2013-01-15 06:12:30";"34000"
"Porahi";"2013-01-15 06:22:48";"602000"
"CencoSux";"2013-01-15 06:30:52";"676000"
"Replay";"2013-01-15 06:36:07";"447500"
"Falaferia";"2013-01-15 06:48:26";"398500"
"CencoSux";"2013-01-15 06:58:12";"421500"
"Porahi";"2013-01-15 06:59:22";"90000"
"CencoSux";"2013-01-15 07:03:37";"547000"
"Replay";"2013-01-15 07:16:43";"327500"
"CencoSux";"2013-01-15 07:31:08";"127000"
"Falaferia";"2013-01-15 08:01:49";"170500"
"Replay";"2013-01-15 08:30:33";"621500"
"Replay";"2013-01-15 08:31:51";"682500"
"Replay";"2013-01-15 08:52:48";"326500"
"Falaferia";"2013-01-15 09:04:25";"29000"
"CencoSux";"2013-01-15 09:28:06";"243500"
"CencoSux";"2013-01-15 09:30:22";"518500"
"Replay";"2013-01-15 09:44:39";"665000"
"Replay";"2013-01-15 09:48:14";"720500"
"Replay";"2013-01-15 09:49:12";"527500"
"Falaferia";"2013-01-15 09:50:10";"415000"
"CencoSux";"2013-01-15 09:53:38";"25500"
"CencoSux";"2013-01-15 09:55:10";"665500"
"Falaferia";"2013-01-15 10:18:12";"307000"
"CencoSux";"2013-01-15 10:37:13";"181000"
"Porahi";"2013-01-15 10:53:04";"673000"
"Replay";"2013-01-15 10:59:26";"307000"
"Falaferia";"2013-01-15 11:41:02";"536500"
"CencoSux";"2013-01-15 11:43:41";"64500"
"Falaferia";"2013-01-15 11:53:25";"39000"
"Falaferia";"2013-01-15 12:07:20";"435500"
"CencoSux";"2013-01-15 12:13:42";"198500"
"Falaferia";"2013-01-15 12:18:12";"293000"
"Porahi";"2013-01-15 12:34:50";"343500"
"Falaferia";"2013-01-15 12:36:54";"581500"
